,address,postcode,state,country,property_valuation
2493,07623 Mandrake Trail,2093,New South Wales,Australia,11
2566,94 Marquette Way,2010,New South Wales,Australia,11
2816,859 Harbort Alley,2099,New South Wales,Australia,11
818,388 Weeping Birch Plaza,2156,New South Wales,Australia,11
2822,46631 School Road,2099,New South Wales,Australia,11
2572,80 Cambridge Plaza,2159,New South Wales,Australia,11
3901,32876 American Ash Avenue,2099,New South Wales,Australia,11
1563,5 Manley Avenue,2122,New South Wales,Australia,11
129,1605 Northfield Junction,2158,New South Wales,Australia,11
2488,99 Blackbird Court,2203,New South Wales,Australia,11
3781,546 Summerview Center,2074,New South Wales,Australia,11
2743,4320 Toban Avenue,2260,New South Wales,Australia,11
3778,27784 Hansons Trail,3078,Victoria,Australia,11
813,65 Sachtjen Park,2067,New South Wales,Australia,11
2585,27 Grayhawk Alley,2102,New South Wales,Australia,11
3807,38 Trailsway Parkway,2118,New South Wales,Australia,11
1429,184 Melrose Pass,2756,New South Wales,Australia,11
3755,011 Johnson Park,3121,Victoria,Australia,11
1603,1617 Lakewood Gardens Lane,2090,New South Wales,Australia,11
2559,1 Mendota Drive,2107,New South Wales,Australia,11
2506,9 Caliangt Park,2087,New South Wales,Australia,11
1665,59 Steensland Alley,2018,New South Wales,Australia,11
2598,84 Stuart Lane,3146,Victoria,Australia,11
3934,0900 Northport Point,2085,New South Wales,Australia,11
2711,122 Chinook Center,2112,New South Wales,Australia,11
3937,62 Luster Avenue,2036,New South Wales,Australia,11
1666,59643 Reindahl Plaza,3127,Victoria,Australia,11
1667,29438 Swallow Crossing,2217,New South Wales,Australia,11
2710,75 Loftsgordon Hill,3147,Victoria,Australia,11
3874,2 Gerald Street,2071,New South Wales,Australia,11
3730,79 Butterfield Street,2016,New South Wales,Australia,11
2706,9235 Walton Park,2095,New South Wales,Australia,11
1572,6 Hallows Pass,2118,New South Wales,Australia,11
2464,49 Talmadge Trail,2036,New South Wales,Australia,11
727,2 Riverside Trail,2154,New South Wales,Australia,11
1570,7015 Hintze Parkway,2153,New South Wales,Australia,11
1535,8 Monument Junction,2154,New South Wales,Australia,11
1656,4 Pankratz Street,2101,New South Wales,Australia,11
2560,4821 Schlimgen Avenue,2007,New South Wales,Australia,11
3752,20101 Prentice Terrace,2074,New South Wales,Australia,11
3920,7727 Merrick Parkway,2099,New South Wales,Australia,11
3880,78 Barnett Alley,2154,New South Wales,Australia,11
104,41 Service Lane,2217,New South Wales,Australia,11
1605,75164 Sherman Crossing,2031,New South Wales,Australia,11
713,8080 Victoria Plaza,4217,Queensland,Australia,11
1604,373 Oak Valley Avenue,2048,New South Wales,Australia,11
151,9 Huxley Circle,3191,Victoria,Australia,11
1663,4889 Tomscot Park,2093,New South Wales,Australia,11
1664,709 Schmedeman Street,2155,New South Wales,Australia,11
885,376 Buena Vista Street,2026,New South Wales,Australia,11
155,860 Hintze Lane,2154,New South Wales,Australia,11
2723,512 Forest Run Center,3188,Victoria,Australia,11
1569,996 Morning Parkway,2119,New South Wales,Australia,11
2395,846 Carberry Street,4218,Queensland,Australia,11
596,71 Meadow Ridge Parkway,2539,New South Wales,Australia,11
1238,2 Eliot Lane,2155,New South Wales,Australia,11
3210,743 Karstens Point,2122,New South Wales,Australia,11
3208,7858 Sauthoff Crossing,3079,Victoria,Australia,11
1149,0103 Bay Junction,2222,New South Wales,Australia,11
3046,9357 Dennis Park,2010,New South Wales,Australia,11
3498,8749 Menomonie Point,2122,New South Wales,Australia,11
3496,16 Carberry Pass,2119,New South Wales,Australia,11
3060,8303 Mallard Center,2234,New South Wales,Australia,11
1224,7929 Grasskamp Trail,2119,New South Wales,Australia,11
1890,0 Corben Court,3121,Victoria,Australia,11
2013,23700 Dennis Way,2075,New South Wales,Australia,11
529,46 Eastlawn Lane,2218,New South Wales,Australia,11
3484,62 Tennyson Way,2099,New South Wales,Australia,11
459,0619 Dorton Plaza,3150,Victoria,Australia,11
1209,275 Lindbergh Parkway,2086,New South Wales,Australia,11
2256,7035 Crest Line Place,3101,Victoria,Australia,11
2253,9 Waxwing Pass,2008,New South Wales,Australia,11
2012,644 Mcbride Street,2086,New South Wales,Australia,11
1228,26 Lotheville Court,2085,New South Wales,Australia,11
978,3638 Starling Alley,2027,New South Wales,Australia,11
3212,17 Nevada Drive,2122,New South Wales,Australia,11
3516,92045 Magdeline Street,2101,New South Wales,Australia,11
2040,46031 Hudson Place,2075,New South Wales,Australia,11
3549,37 Summerview Park,2101,New South Wales,Australia,11
1836,2590 Northport Hill,2070,New South Wales,Australia,11
1136,91 Messerschmidt Trail,3162,Victoria,Australia,11
2315,64 Macpherson Junction,2208,New South Wales,Australia,11
3220,5 Iowa Road,2154,New South Wales,Australia,11
1085,6026 Graceland Crossing,2121,New South Wales,Australia,11
3020,7609 Jackson Terrace,2155,New South Wales,Australia,11
2252,6471 Meadow Valley Court,2097,New South Wales,Australia,11
562,04 Hansons Street,2087,New South Wales,Australia,11
274,34 Kim Center,2036,New South Wales,Australia,11
344,98 Westerfield Trail,3127,Victoria,Australia,11
279,2 Cottonwood Road,2032,New South Wales,Australia,11
2029,056 Pierstorff Alley,2040,New South Wales,Australia,11
3335,322 Namekagon Trail,2107,New South Wales,Australia,11
3030,731 Haas Trail,2125,New South Wales,Australia,11
3032,01654 Milwaukee Plaza,2000,New South Wales,Australia,11
3517,0129 Hollow Ridge Crossing,2095,New South Wales,Australia,11
3327,42 Oxford Circle,2220,New South Wales,Australia,11
299,91193 Petterle Road,2035,New South Wales,Australia,11
2011,3 Memorial Junction,2126,New South Wales,Australia,11
1011,5 Sheridan Circle,3934,Victoria,Australia,11
1938,40 New Castle Avenue,2043,New South Wales,Australia,11
1032,1715 Scoville Drive,2031,New South Wales,Australia,11
1037,094 Green Road,2216,New South Wales,Australia,11
3429,989 Waubesa Circle,3149,Victoria,Australia,11
1040,201 Pepper Wood Avenue,2154,New South Wales,Australia,11
1953,05665 Dottie Circle,2085,New South Wales,Australia,11
3157,8 Clarendon Circle,2121,New South Wales,Australia,11
1956,5 Kenwood Road,2075,New South Wales,Australia,11
2176,9582 Fremont Center,2032,New South Wales,Australia,11
2197,26049 Straubel Point,2099,New South Wales,Australia,11
1055,1176 Pine View Lane,2112,New South Wales,Australia,11
338,6860 Green Ridge Avenue,2126,New South Wales,Australia,11
485,8670 Pine View Street,3070,Victoria,Australia,11
1047,06 Declaration Hill,3184,Victoria,Australia,11
1049,10 Pennsylvania Hill,2118,New South Wales,Australia,11
2189,9045 Kings Avenue,4153,Queensland,Australia,11
2186,28928 Mariners Cove Pass,3040,Victoria,Australia,11
1054,1149 Riverside Parkway,2016,New South Wales,Australia,11
1045,2354 Forster Road,2131,New South Wales,Australia,11
3316,6 Ludington Place,2042,New South Wales,Australia,11
1027,8572 Melvin Drive,3145,Victoria,Australia,11
3387,28 Superior Center,2131,New South Wales,Australia,11
3471,8863 Maywood Court,2101,New South Wales,Australia,11
1012,42 Lunder Drive,2027,New South Wales,Australia,11
356,66286 Homewood Alley,2075,New South Wales,Australia,11
2005,7135 Ruskin Avenue,2563,New South Wales,Australia,11
3465,176 Sutteridge Alley,3121,Victoria,Australia,11
465,0 Golf Lane,2120,New South Wales,Australia,11
3461,6 4th Lane,3079,Victoria,Australia,11
3177,31435 Surrey Court,2074,New South Wales,Australia,11
1183,2 Ramsey Parkway,2104,New South Wales,Australia,11
3458,78 Bowman Court,2027,New South Wales,Australia,11
3095,07 Loeprich Junction,2101,New South Wales,Australia,11
3374,00 Magdeline Way,3146,Victoria,Australia,11
3451,613 Emmet Junction,2154,New South Wales,Australia,11
512,590 Hayes Court,2027,New South Wales,Australia,11
1928,7202 Prairieview Court,2221,New South Wales,Australia,11
3106,7208 Old Gate Avenue,2112,New South Wales,Australia,11
3107,944 Becker Road,3162,Victoria,Australia,11
1057,6 Pankratz Crossing,2228,New South Wales,Australia,11
1992,05919 Morning Parkway,2034,New South Wales,Australia,11
2109,21 South Avenue,2076,New South Wales,Australia,11
3399,91 Charing Cross Way,2100,New South Wales,Australia,11
2957,860 Banding Terrace,2029,New South Wales,Australia,11
3585,9 Clyde Gallagher Junction,2065,New South Wales,Australia,11
212,603 Kenwood Avenue,2070,New South Wales,Australia,11
2979,0 Hayes Hill,2106,New South Wales,Australia,11
3282,4380 Rusk Terrace,2086,New South Wales,Australia,11
1119,0355 3rd Drive,2118,New South Wales,Australia,11
3259,8 Marquette Court,2204,New South Wales,Australia,11
2372,86686 Novick Center,3147,Victoria,Australia,11
417,509 Fisk Hill,2031,New South Wales,Australia,11
1750,78 Jackson Point,2047,New South Wales,Australia,11
3591,0186 Thackeray Center,3183,Victoria,Australia,11
3275,9 Hallows Circle,2113,New South Wales,Australia,11
1121,48 Sheridan Road,3185,Victoria,Australia,11
1746,441 Old Shore Circle,2131,New South Wales,Australia,11
3633,5558 Northport Point,2087,New South Wales,Australia,11
217,49 Emmet Junction,2015,New South Wales,Australia,11
1101,9 Superior Plaza,3185,Victoria,Australia,11
232,4263 Hanson Place,2021,New South Wales,Australia,11
584,01736 Saint Paul Way,2154,New South Wales,Australia,11
1748,3483 Burrows Hill,2137,New South Wales,Australia,11
3291,85 Carioca Drive,2154,New South Wales,Australia,11
3628,38834 Green Center,2132,New South Wales,Australia,11
2968,726 Erie Center,3106,Victoria,Australia,11
3288,5847 Bunting Alley,2130,New South Wales,Australia,11
585,9816 Carberry Trail,2036,New South Wales,Australia,11
3286,48333 Waywood Road,2113,New South Wales,Australia,11
1116,8548 Hanover Park,2067,New South Wales,Australia,11
3602,88 Ilene Crossing,2049,New South Wales,Australia,11
602,00164 Canary Drive,2041,New South Wales,Australia,11
225,4 5th Point,2075,New South Wales,Australia,11
1833,54250 Welch Pass,3145,Victoria,Australia,11
1096,548 Dahle Lane,2075,New South Wales,Australia,11
1114,2273 Oneill Place,2118,New South Wales,Australia,11
1831,9446 Holmberg Court,2133,New South Wales,Australia,11
3270,7917 Norway Maple Way,2074,New South Wales,Australia,11
570,64 Hayes Circle,2209,New South Wales,Australia,11
1770,5394 Dryden Terrace,3149,Victoria,Australia,11
391,32 Farragut Avenue,2076,New South Wales,Australia,11
204,528 Mandrake Crossing,2222,New South Wales,Australia,11
1129,771 Sugar Way,2076,New South Wales,Australia,11
1821,318 Jenifer Alley,2119,New South Wales,Australia,11
395,564 Northview Junction,3195,Victoria,Australia,11
2922,723 Center Court,3933,Victoria,Australia,11
2049,89 Anhalt Park,2106,New South Wales,Australia,11
2075,8454 Pierstorff Way,2115,New South Wales,Australia,11
609,786 Rowland Court,2035,New South Wales,Australia,11
2382,98 Mesta Street,2038,New South Wales,Australia,11
1107,915 Thackeray Junction,2204,New South Wales,Australia,11
607,679 Huxley Trail,2087,New South Wales,Australia,11
938,6183 Morrow Court,2113,New South Wales,Australia,11
419,3 Annamark Avenue,3150,Victoria,Australia,11
1772,835 West Hill,2118,New South Wales,Australia,11
244,37024 Anniversary Place,2204,New South Wales,Australia,11
586,36912 Gina Pass,2133,New South Wales,Australia,11
2321,3 Talisman Court,3204,Victoria,Australia,11
422,1 Carey Pass,2065,New South Wales,Australia,11
2165,5 Muir Circle,2030,New South Wales,Australia,12
3169,040 Brown Trail,2040,New South Wales,Australia,12
3895,14 Bunting Alley,2073,New South Wales,Australia,12
15,092 2nd Alley,2135,New South Wales,Australia,12
2112,556 Esch Street,2090,New South Wales,Australia,12
1982,427 Rockefeller Drive,2093,New South Wales,Australia,12
3268,8551 Mayfield Court,3175,Victoria,Australia,12
2640,78 Shasta Place,2135,New South Wales,Australia,12
7,97736 7th Trail,2023,New South Wales,Australia,12
65,9 Bonner Road,2070,New South Wales,Australia,12
3990,613 Erie Lane,2088,New South Wales,Australia,12
1056,22 Sachtjen Avenue,2137,New South Wales,Australia,12
1568,9 Northfield Circle,2121,New South Wales,Australia,12
3261,3 Myrtle Pass,2095,New South Wales,Australia,12
1567,8 Heffernan Crossing,2126,New South Wales,Australia,12
3883,25413 Delaware Pass,3150,Victoria,Australia,12
2636,52753 Logan Hill,2031,New South Wales,Australia,12
3388,0 Weeping Birch Plaza,2093,New South Wales,Australia,12
2667,8 Eagle Crest Circle,2137,New South Wales,Australia,12
1565,97910 Leroy Junction,2073,New South Wales,Australia,12
820,8640 Village Junction,2066,New South Wales,Australia,12
1108,515 3rd Road,2037,New South Wales,Australia,12
697,6 Briar Crest Court,2117,New South Wales,Australia,12
2629,87 Elka Terrace,2034,New South Wales,Australia,12
814,84 Loomis Pass,2000,New South Wales,Australia,12
3339,21230 Tomscot Lane,2093,New South Wales,Australia,12
430,4284 Surrey Circle,2068,New South Wales,Australia,12
1125,6 Buell Point,2062,New South Wales,Australia,12
3336,411 Anthes Circle,2030,New South Wales,Australia,12
3303,7216 American Ash Place,2062,New South Wales,Australia,12
2690,718 Fair Oaks Point,2068,New South Wales,Australia,12
376,010 Namekagon Parkway,2062,New South Wales,Australia,12
3329,54 Hermina Road,2000,New South Wales,Australia,12
2715,831 Daystar Circle,2038,New South Wales,Australia,12
2097,434 Eggendart Circle,2260,New South Wales,Australia,12
2692,541 Southridge Trail,2067,New South Wales,Australia,12
2597,10 American Alley,2066,New South Wales,Australia,12
393,095 Prairieview Circle,3191,Victoria,Australia,12
2122,65675 Spenser Way,3207,Victoria,Australia,12
1530,2 Saint Paul Parkway,2040,New South Wales,Australia,12
3325,75106 Oriole Junction,2030,New South Wales,Australia,12
3939,81 Monument Avenue,2126,New South Wales,Australia,12
2603,28634 Nova Circle,3127,Victoria,Australia,12
2039,236 Fremont Alley,2156,New South Wales,Australia,12
2701,9304 Birchwood Junction,2070,New South Wales,Australia,12
26,2294 Pleasure Place,2135,New South Wales,Australia,12
815,58047 Westport Road,2040,New South Wales,Australia,12
3241,9 Nevada Pass,4007,Queensland,Australia,12
2586,5342 Hallows Lane,2021,New South Wales,Australia,12
464,70488 Logan Court,2074,New South Wales,Australia,12
3367,42554 Randy Road,2047,New South Wales,Australia,12
3365,01 Nevada Alley,2076,New South Wales,Australia,12
2006,5 Loftsgordon Avenue,2068,New South Wales,Australia,12
358,93583 Moland Way,2066,New South Wales,Australia,12
3284,8107 Coolidge Pass,2075,New South Wales,Australia,12
2046,51960 Gulseth Point,2009,New South Wales,Australia,12
2672,336 Fordem Trail,2088,New South Wales,Australia,12
3247,21498 Springs Point,2089,New South Wales,Australia,12
3963,721 Morrow Plaza,2069,New South Wales,Australia,12
1500,30 Bay Hill,2229,New South Wales,Australia,12
2734,45454 Spenser Center,3149,Victoria,Australia,12
808,7175 Orin Junction,2088,New South Wales,Australia,12
362,279 Jenna Circle,2179,New South Wales,Australia,12
2058,18 Buhler Court,3186,Victoria,Australia,12
3916,24167 Montana Place,2065,New South Wales,Australia,12
1152,03058 Shoshone Lane,2090,New South Wales,Australia,12
2130,0 Moose Court,2063,New South Wales,Australia,12
744,760 Forest Dale Place,3068,Victoria,Australia,12
3207,4 Farragut Center,2065,New South Wales,Australia,12
1546,8 Boyd Road,2075,New South Wales,Australia,12
1719,5676 Golf View Junction,2137,New South Wales,Australia,12
95,8722 Summit Alley,2065,New South Wales,Australia,12
2763,9 Cascade Junction,2016,New South Wales,Australia,12
2342,1081 Laurel Park,2049,New South Wales,Australia,12
3720,6033 Blaine Court,2075,New South Wales,Australia,12
2341,03961 Sullivan Park,2114,New South Wales,Australia,12
1673,9175 Ryan Street,2088,New South Wales,Australia,12
1794,023 Thackeray Lane,2070,New South Wales,Australia,12
1672,41 Vahlen Park,2230,New South Wales,Australia,12
1670,7 Monterey Street,3068,Victoria,Australia,12
2985,3 Lukken Road,2066,New South Wales,Australia,12
2866,60717 Farmco Center,2047,New South Wales,Australia,12
3580,062 Dixon Parkway,3103,Victoria,Australia,12
1806,1 Monterey Terrace,2011,New South Wales,Australia,12
959,2379 Dorton Pass,2089,New South Wales,Australia,12
1814,1 Garrison Street,3103,Victoria,Australia,12
646,58729 Moland Trail,2035,New South Wales,Australia,12
3560,4888 Hoepker Plaza,2072,New South Wales,Australia,12
3559,85476 Shasta Park,2065,New South Wales,Australia,12
886,91457 Anderson Avenue,3124,Victoria,Australia,12
569,7 Claremont Court,2111,New South Wales,Australia,12
3744,33 Sugar Alley,2060,New South Wales,Australia,12
3006,54 Nevada Plaza,2096,New South Wales,Australia,12
1662,9168 Thackeray Place,2026,New South Wales,Australia,12
3551,45 Redwing Road,3182,Victoria,Australia,12
654,56 Anniversary Avenue,2121,New South Wales,Australia,12
3550,3 Shasta Way,2076,New South Wales,Australia,12
267,5668 Corscot Circle,2065,New South Wales,Australia,12
1840,4 Sunnyside Crossing,2125,New South Wales,Australia,12
3541,792 Maple Trail,2097,New South Wales,Australia,12
1790,31186 Hoard Junction,2015,New South Wales,Australia,12
1654,82598 Arkansas Hill,2088,New South Wales,Australia,12
3594,358 Ronald Regan Point,2065,New South Wales,Australia,12
1678,4709 Cardinal Hill,2028,New South Wales,Australia,12
1722,5 Fisk Way,2230,New South Wales,Australia,12
924,10421 Cordelia Parkway,3188,Victoria,Australia,12
3658,954 Reinke Park,3101,Victoria,Australia,12
2921,970 Randy Crossing,4005,Queensland,Australia,12
